image_link,transformation,ground_truth,human_label,IQA
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03770679_10160.JPEG.gaussian_noise_358.png,gaussian_noise,car,not car,0.05374673713826178
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n03127747_9178.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n03095699_17876.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n03777568_327.JPEG.defocus_blur_188.png,defocus_blur,car,not car,0.019125754024220117
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03938244_26217.JPEG.gaussian_noise_537.png,gaussian_noise,not car,not car,0.04993478528784859
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02009912_9169.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02814533_22053.JPEG.gaussian_noise_773.png,gaussian_noise,car,car,0.04808492166311548
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n04285008_4236.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_11279.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n03770679_5511.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03127747_1910.JPEG.jpeg_compression_994.png,jpeg_compression,not car,not car,0.10784060642341588
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02930766_52072.JPEG.gaussian_noise_729.png,gaussian_noise,car,car,0.056845684876979934
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n02814533_37736.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n04285008_15954.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03670208_3660.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03670208_9685.JPEG.jpeg_compression_110.png,jpeg_compression,car,car,0.12153300655561397
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_4881.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n04037443_29242.JPEG.jpeg_compression_137.png,jpeg_compression,car,car,0.1227276515864308
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03770679_10160.JPEG.gaussian_noise_358.png,gaussian_noise,car,car,0.05374673713826178
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n03127747_9178.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n03095699_17876.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n03777568_327.JPEG.defocus_blur_188.png,defocus_blur,car,car,0.019125754024220117
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03938244_26217.JPEG.gaussian_noise_537.png,gaussian_noise,not car,not car,0.04993478528784859
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02009912_9169.JPEG,original,not car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02814533_22053.JPEG.gaussian_noise_773.png,gaussian_noise,car,car,0.04808492166311548
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n04285008_4236.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_11279.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n03770679_5511.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03127747_1910.JPEG.jpeg_compression_994.png,jpeg_compression,not car,not car,0.10784060642341588
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02930766_52072.JPEG.gaussian_noise_729.png,gaussian_noise,car,car,0.056845684876979934
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n02814533_37736.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n04285008_15954.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03670208_3660.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03670208_9685.JPEG.jpeg_compression_110.png,jpeg_compression,car,car,0.12153300655561397
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_4881.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n04037443_29242.JPEG.jpeg_compression_137.png,jpeg_compression,car,car,0.1227276515864308
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03770679_10160.JPEG.gaussian_noise_358.png,gaussian_noise,car,car,0.05374673713826178
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n03127747_9178.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n03095699_17876.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n03777568_327.JPEG.defocus_blur_188.png,defocus_blur,car,not car,0.019125754024220117
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03938244_26217.JPEG.gaussian_noise_537.png,gaussian_noise,not car,not car,0.04993478528784859
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02009912_9169.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02814533_22053.JPEG.gaussian_noise_773.png,gaussian_noise,car,car,0.04808492166311548
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n04285008_4236.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_11279.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n03770679_5511.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03127747_1910.JPEG.jpeg_compression_994.png,jpeg_compression,not car,not car,0.10784060642341588
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02930766_52072.JPEG.gaussian_noise_729.png,gaussian_noise,car,car,0.056845684876979934
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n02814533_37736.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n04285008_15954.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03670208_3660.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03670208_9685.JPEG.jpeg_compression_110.png,jpeg_compression,car,car,0.12153300655561397
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_4881.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n04037443_29242.JPEG.jpeg_compression_137.png,jpeg_compression,car,car,0.1227276515864308
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03770679_10160.JPEG.gaussian_noise_358.png,gaussian_noise,car,not car,0.05374673713826178
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n03127747_9178.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n03095699_17876.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n03777568_327.JPEG.defocus_blur_188.png,defocus_blur,car,car,0.019125754024220117
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03938244_26217.JPEG.gaussian_noise_537.png,gaussian_noise,not car,not car,0.04993478528784859
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02009912_9169.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02814533_22053.JPEG.gaussian_noise_773.png,gaussian_noise,car,car,0.04808492166311548
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n04285008_4236.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_11279.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n03770679_5511.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03127747_1910.JPEG.jpeg_compression_994.png,jpeg_compression,not car,not car,0.10784060642341588
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02930766_52072.JPEG.gaussian_noise_729.png,gaussian_noise,car,car,0.056845684876979934
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n02814533_37736.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n04285008_15954.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03670208_3660.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03670208_9685.JPEG.jpeg_compression_110.png,jpeg_compression,car,car,0.12153300655561397
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03095699_4881.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n04037443_29242.JPEG.jpeg_compression_137.png,jpeg_compression,car,car,0.1227276515864308
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03770679_10160.JPEG.gaussian_noise_358.png,gaussian_noise,car,not car,0.05374673713826178
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02125311_7131.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n03938244_12304.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02009912_8366.JPEG.jpeg_compression_614.png,jpeg_compression,not car,not car,0.06914671329298215
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02123394_353.JPEG.gaussian_noise_80.png,gaussian_noise,not car,not car,0.05017963071947151
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03770679_15183.JPEG.gaussian_noise_599.png,gaussian_noise,car,car,0.059889608768268154
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02125311_9364.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02814533_62356.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03777568_12182.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03938244_7714.JPEG.jpeg_compression_965.png,jpeg_compression,not car,not car,0.09453175853690157
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n07714571_4957.JPEG.gaussian_noise_982.png,gaussian_noise,not car,not car,0.040569572142566374
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n04037443_56209.JPEG.gaussian_noise_866.png,gaussian_noise,car,car,0.047625285025001116
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n04037443_3421.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03938244_28808.JPEG.jpeg_compression_122.png,jpeg_compression,not car,not car,0.1288656053544312
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02125311_2660.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02930766_9866.JPEG.gaussian_noise_780.png,gaussian_noise,car,car,0.04398839143081404
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n03100240_1137.JPEG.defocus_blur_35.png,defocus_blur,car,not car,0.017191740817727074
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02701002_19257.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03127747_18614.JPEG.jpeg_compression_453.png,jpeg_compression,not car,not car,0.11586724730105193
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02125311_7131.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n03938244_12304.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02009912_8366.JPEG.jpeg_compression_614.png,jpeg_compression,not car,not car,0.06914671329298215
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02123394_353.JPEG.gaussian_noise_80.png,gaussian_noise,not car,not car,0.05017963071947151
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03770679_15183.JPEG.gaussian_noise_599.png,gaussian_noise,car,car,0.059889608768268154
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02125311_9364.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02814533_62356.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03777568_12182.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03938244_7714.JPEG.jpeg_compression_965.png,jpeg_compression,not car,not car,0.09453175853690157
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n07714571_4957.JPEG.gaussian_noise_982.png,gaussian_noise,not car,not car,0.040569572142566374
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n04037443_56209.JPEG.gaussian_noise_866.png,gaussian_noise,car,not car,0.047625285025001116
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n04037443_3421.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03938244_28808.JPEG.jpeg_compression_122.png,jpeg_compression,not car,not car,0.1288656053544312
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02125311_2660.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02930766_9866.JPEG.gaussian_noise_780.png,gaussian_noise,car,car,0.04398839143081404
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n03100240_1137.JPEG.defocus_blur_35.png,defocus_blur,car,car,0.017191740817727074
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02701002_19257.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03127747_18614.JPEG.jpeg_compression_453.png,jpeg_compression,not car,not car,0.11586724730105193
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02125311_7131.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n03938244_12304.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02009912_8366.JPEG.jpeg_compression_614.png,jpeg_compression,not car,not car,0.06914671329298215
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02123394_353.JPEG.gaussian_noise_80.png,gaussian_noise,not car,not car,0.05017963071947151
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03770679_15183.JPEG.gaussian_noise_599.png,gaussian_noise,car,car,0.059889608768268154
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02125311_9364.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02814533_62356.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03777568_12182.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03938244_7714.JPEG.jpeg_compression_965.png,jpeg_compression,not car,not car,0.09453175853690157
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n07714571_4957.JPEG.gaussian_noise_982.png,gaussian_noise,not car,not car,0.040569572142566374
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n04037443_56209.JPEG.gaussian_noise_866.png,gaussian_noise,car,not car,0.047625285025001116
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/defocus_blur/n04037443_3421.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03938244_28808.JPEG.jpeg_compression_122.png,jpeg_compression,not car,not car,0.1288656053544312
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n02125311_2660.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02930766_9866.JPEG.gaussian_noise_780.png,gaussian_noise,car,not car,0.04398839143081404
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/defocus_blur/n03100240_1137.JPEG.defocus_blur_35.png,defocus_blur,car,car,0.017191740817727074
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02701002_19257.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03127747_18614.JPEG.jpeg_compression_453.png,jpeg_compression,not car,not car,0.11586724730105193
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02125311_7131.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/jpeg_compression/n03938244_12304.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n02009912_8366.JPEG.jpeg_compression_614.png,jpeg_compression,not car,not car,0.06914671329298215
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n02123394_353.JPEG.gaussian_noise_80.png,gaussian_noise,not car,not car,0.05017963071947151
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n03770679_15183.JPEG.gaussian_noise_599.png,gaussian_noise,car,car,0.059889608768268154
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02125311_9364.JPEG,original,not car,not car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n02814533_62356.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_ORIGINAL/gaussian_noise/n03777568_12182.JPEG,original,car,car,1
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/jpeg_compression/n03938244_7714.JPEG.jpeg_compression_965.png,jpeg_compression,not car,not car,0.09453175853690157
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n07714571_4957.JPEG.gaussian_noise_982.png,gaussian_noise,not car,not car,0.040569572142566374
https://pilotexp.s3.ca-central-1.amazonaws.com/IMG_TRANSFORMED/gaussian_noise/n04037443_56209.JPEG.gaussian_noise_866.png,gaussian_noise,car,not car,0.047625285025001116
